year,month,day,hour,city,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt,date,smog
2023,10,2,21,lahore,74.3142,31.5657,5,5500.79,58.11,111.04,0.0,11.92,342.7,435.52,18.24,21.0,16.3,"October 02, 2023, 09:00 PM",435.52
2023,10,2,22,lahore,74.3142,31.5657,5,4325.87,32.63,82.25,0.0,9.06,310.67,400.44,15.2,20.5,15.7,"October 02, 2023, 10:00 PM",400.44
2023,10,2,23,lahore,74.3142,31.5657,5,3578.19,19.0,56.89,0.01,6.91,292.51,377.82,12.67,19.4,15.6,"October 02, 2023, 11:00 PM",377.82
2023,10,3,0,lahore,74.3142,31.5657,5,3257.75,15.2,40.1,0.04,5.72,288.82,369.67,11.27,20.4,16.7,"October 03, 2023, 12:00 AM",369.67
2023,10,3,1,lahore,74.3142,31.5657,5,3070.83,16.09,31.19,0.04,5.96,294.45,371.54,12.29,20.4,17.0,"October 03, 2023, 01:00 AM",371.54
2023,10,3,2,lahore,74.3142,31.5657,5,3738.4,41.57,30.16,0.26,9.89,326.18,406.5,19.25,21.6,17.1,"October 03, 2023, 02:00 AM",406.5
2023,10,3,3,lahore,74.3142,31.5657,5,5340.58,98.35,40.1,2.21,15.5,374.48,461.54,26.6,24.4,19.1,"October 03, 2023, 03:00 AM",461.54
2023,10,3,4,lahore,74.3142,31.5657,5,5287.17,66.16,91.85,19.49,20.98,360.67,436.56,28.37,26.8,19.2,"October 03, 2023, 04:00 AM",
2023,10,3,5,lahore,74.3142,31.5657,5,6568.91,47.83,152.17,65.09,24.8,441.88,525.68,31.66,28.6,18.8,"October 03, 2023, 05:00 AM",
2023,10,3,6,lahore,74.3142,31.5657,5,6942.75,19.45,159.03,200.27,27.18,517.39,605.61,28.37,30.1,18.2,"October 03, 2023, 06:00 AM",
2023,10,3,7,lahore,74.3142,31.5657,5,2029.42,2.24,33.24,323.3,50.07,206.94,258.69,14.57,31.4,17.1,"October 03, 2023, 07:00 AM",
2023,10,3,8,lahore,74.3142,31.5657,5,1321.79,1.13,18.85,343.32,57.7,172.55,221.76,12.79,32.1,16.8,"October 03, 2023, 08:00 AM",
2023,10,3,9,lahore,74.3142,31.5657,5,1108.17,0.95,17.14,334.74,61.99,161.36,209.64,11.91,32.3,17.3,"October 03, 2023, 09:00 AM",
2023,10,3,10,lahore,74.3142,31.5657,5,1535.42,2.26,39.41,277.52,51.02,162.53,211.5,14.69,32.1,17.7,"October 03, 2023, 10:00 AM",
2023,10,3,11,lahore,74.3142,31.5657,5,2323.15,4.14,78.83,197.41,37.67,173.36,225.81,18.75,31.5,18.9,"October 03, 2023, 11:00 AM",
2023,10,3,12,lahore,74.3142,31.5657,5,3177.64,3.86,127.49,104.43,29.09,183.59,239.99,21.79,29.5,22.2,"October 03, 2023, 12:00 PM",
2023,10,3,13,lahore,74.3142,31.5657,5,4753.11,23.69,183.7,9.83,23.6,216.52,281.05,27.87,26.6,21.7,"October 03, 2023, 01:00 PM",
2023,10,3,14,lahore,74.3142,31.5657,5,6568.91,92.09,171.36,0.0,21.46,275.01,353.95,36.48,25.3,20.6,"October 03, 2023, 02:00 PM",
2023,10,3,15,lahore,74.3142,31.5657,5,7263.18,119.81,154.91,0.0,20.5,331.55,426.32,41.54,24.2,19.7,"October 03, 2023, 03:00 PM",426.32
2023,10,3,16,lahore,74.3142,31.5657,5,7370.0,112.65,150.8,0.0,19.55,376.87,481.18,40.53,24.4,18.3,"October 03, 2023, 04:00 PM",481.18
2023,10,3,17,lahore,74.3142,31.5657,5,7476.81,101.03,143.95,0.0,19.07,412.1,524.8,41.04,25.7,16.3,"October 03, 2023, 05:00 PM",
2023,10,3,18,lahore,74.3142,31.5657,5,7156.37,89.41,135.72,0.0,17.17,420.29,537.64,38.0,23.2,17.1,"October 03, 2023, 06:00 PM",537.64
2023,10,3,19,lahore,74.3142,31.5657,5,6408.69,77.78,123.38,0.0,12.99,393.53,508.08,29.13,22.1,17.0,"October 03, 2023, 07:00 PM",508.08
2023,10,3,20,lahore,74.3142,31.5657,5,5393.98,58.11,102.82,0.0,9.3,357.99,465.55,21.53,21.4,16.6,"October 03, 2023, 08:00 PM",465.55
2023,10,3,21,lahore,74.3142,31.5657,5,4432.68,38.89,79.51,0.0,7.27,331.17,431.73,18.24,20.9,16.3,"October 03, 2023, 09:00 PM",431.73
2023,10,3,22,lahore,74.3142,31.5657,5,3631.59,23.92,58.95,0.01,6.2,305.87,400.13,17.73,20.6,15.9,"October 03, 2023, 10:00 PM",400.13
2023,10,3,23,lahore,74.3142,31.5657,5,3257.75,19.22,44.55,0.01,6.26,296.34,386.87,18.75,19.9,16.1,"October 03, 2023, 11:00 PM",386.87
2023,10,4,0,lahore,74.3142,31.5657,5,3231.05,22.35,35.99,0.0,6.85,300.92,387.95,20.77,22.6,15.3,"October 04, 2023, 12:00 AM",387.95
2023,10,4,1,lahore,74.3142,31.5657,5,3364.56,28.61,32.22,0.0,8.11,311.84,395.15,24.07,22.5,15.3,"October 04, 2023, 01:00 AM",395.15
2023,10,4,2,lahore,74.3142,31.5657,5,4379.27,61.69,32.9,0.18,12.04,353.68,443.28,28.37,22.2,16.7,"October 04, 2023, 02:00 AM",443.28
2023,10,4,3,lahore,74.3142,31.5657,5,6675.72,141.26,43.87,1.65,16.69,429.86,530.87,29.13,24.3,19.5,"October 04, 2023, 03:00 AM",530.87
2023,10,4,4,lahore,74.3142,31.5657,5,6782.53,107.29,101.45,13.95,20.5,408.71,499.97,26.85,27.2,18.8,"October 04, 2023, 04:00 AM",
2023,10,4,5,lahore,74.3142,31.5657,5,7797.24,62.58,180.96,61.51,24.08,490.13,585.1,30.15,29.4,18.3,"October 04, 2023, 05:00 AM",
2023,10,4,6,lahore,74.3142,31.5657,5,7904.05,21.01,186.44,217.44,25.75,588.72,689.28,27.36,31.0,18.1,"October 04, 2023, 06:00 AM",
2023,10,4,7,lahore,74.3142,31.5657,5,2483.37,2.6,40.78,337.6,49.11,242.74,304.85,15.96,32.2,18.2,"October 04, 2023, 07:00 AM",
2023,10,4,8,lahore,74.3142,31.5657,5,1842.5,1.29,24.33,377.66,52.93,216.38,277.54,15.2,32.9,18.0,"October 04, 2023, 08:00 AM",
2023,10,4,9,lahore,74.3142,31.5657,5,1428.6,0.99,20.22,366.21,53.88,190.27,252.36,13.17,33.3,17.1,"October 04, 2023, 09:00 AM",
2023,10,4,10,lahore,74.3142,31.5657,5,1735.69,2.29,43.53,294.69,44.82,182.61,246.56,15.07,33.1,16.7,"October 04, 2023, 10:00 AM",
2023,10,4,11,lahore,74.3142,31.5657,5,2563.48,4.14,86.37,208.85,36.72,194.1,262.01,19.0,32.2,19.2,"October 04, 2023, 11:00 AM",
2023,10,4,12,lahore,74.3142,31.5657,5,3471.37,4.02,138.46,108.72,31.95,200.9,273.0,21.79,29.9,22.2,"October 04, 2023, 12:00 PM",
2023,10,4,13,lahore,74.3142,31.5657,5,4966.74,18.78,191.93,11.8,25.99,224.2,302.81,27.36,27.1,21.2,"October 04, 2023, 01:00 PM",
2023,10,4,14,lahore,74.3142,31.5657,5,6568.91,84.94,175.48,0.0,22.17,273.91,365.53,35.46,25.5,20.6,"October 04, 2023, 02:00 PM",
2023,10,4,15,lahore,74.3142,31.5657,5,7049.56,121.59,143.95,0.0,20.03,320.9,426.47,37.49,24.2,19.9,"October 04, 2023, 03:00 PM",426.47
2023,10,4,16,lahore,74.3142,31.5657,5,7049.56,121.59,127.49,0.0,18.36,358.21,472.61,32.93,23.5,18.1,"October 04, 2023, 04:00 PM",472.61
2023,10,4,17,lahore,74.3142,31.5657,5,6942.75,111.76,119.27,0.0,17.88,395.18,514.68,32.93,22.6,16.7,"October 04, 2023, 05:00 PM",514.68
2023,10,4,18,lahore,74.3142,31.5657,5,6729.13,100.14,108.3,0.0,15.97,413.53,533.01,31.66,21.9,16.2,"October 04, 2023, 06:00 PM",533.01
2023,10,4,19,lahore,74.3142,31.5657,5,5928.04,76.89,100.08,0.0,11.92,390.06,499.27,23.81,21.5,16.1,"October 04, 2023, 07:00 PM",499.27
2023,10,4,20,lahore,74.3142,31.5657,5,4753.11,42.02,91.85,0.0,8.82,348.51,442.33,17.48,21.2,15.9,"October 04, 2023, 08:00 PM",442.33
2023,10,4,21,lahore,74.3142,31.5657,5,3738.4,9.28,82.25,3.13,7.87,314.86,396.56,15.07,20.6,15.4,"October 04, 2023, 09:00 PM",396.56
2023,10,4,22,lahore,74.3142,31.5657,5,3097.53,0.09,57.58,15.02,6.91,290.36,365.54,13.93,19.9,15.6,"October 04, 2023, 10:00 PM",365.54
2023,10,4,23,lahore,74.3142,31.5657,5,2937.32,0.42,44.55,8.67,5.78,274.92,348.23,13.55,19.7,15.5,"October 04, 2023, 11:00 PM",348.23
2023,10,5,0,lahore,74.3142,31.5657,5,2857.21,2.63,38.73,2.26,5.72,261.56,333.94,13.05,22.3,13.8,"October 05, 2023, 12:00 AM",333.94
2023,10,5,1,lahore,74.3142,31.5657,5,2910.61,11.85,32.56,0.13,6.44,252.55,327.71,14.82,22.3,13.9,"October 05, 2023, 01:00 AM",327.71
2023,10,5,2,lahore,74.3142,31.5657,5,3952.03,51.41,30.85,0.19,10.73,285.07,371.41,24.32,21.9,15.7,"October 05, 2023, 02:00 AM",371.41
2023,10,5,3,lahore,74.3142,31.5657,5,6355.29,135.9,43.18,1.74,16.69,360.11,462.29,35.97,23.5,17.0,"October 05, 2023, 03:00 AM",462.29
2023,10,5,4,lahore,74.3142,31.5657,5,5767.82,83.15,101.45,17.88,21.7,327.13,413.96,30.4,26.1,18.3,"October 05, 2023, 04:00 AM",
2023,10,5,5,lahore,74.3142,31.5657,5,6622.31,47.83,161.77,72.24,26.23,390.04,479.66,30.65,28.5,18.1,"October 05, 2023, 05:00 AM",
2023,10,5,6,lahore,74.3142,31.5657,5,7156.37,19.89,178.22,217.44,29.33,493.5,587.31,27.36,30.3,18.2,"October 05, 2023, 06:00 AM",
2023,10,5,7,lahore,74.3142,31.5657,5,3471.37,3.63,63.06,389.1,54.36,317.7,388.67,16.47,31.7,18.4,"October 05, 2023, 07:00 AM",
2023,10,5,8,lahore,74.3142,31.5657,5,2750.4,1.48,33.93,469.21,55.31,292.61,361.25,15.58,32.6,18.5,"October 05, 2023, 08:00 AM",
2023,10,5,9,lahore,74.3142,31.5657,5,2162.93,1.01,25.7,457.76,49.59,249.92,317.17,16.47,33.1,17.5,"October 05, 2023, 09:00 AM",
2023,10,5,10,lahore,74.3142,31.5657,5,3124.24,4.69,85.68,300.41,36.72,253.67,326.51,23.05,33.0,16.9,"October 05, 2023, 10:00 AM",
2023,10,5,11,lahore,74.3142,31.5657,5,5500.79,13.63,180.96,143.05,28.37,305.99,389.08,30.4,32.3,18.3,"October 05, 2023, 11:00 AM",
2023,10,5,12,lahore,74.3142,31.5657,5,8331.3,47.83,260.47,27.54,27.18,343.92,435.87,36.48,30.1,22.2,"October 05, 2023, 12:00 PM",
2023,10,5,13,lahore,74.3142,31.5657,5,11215.21,155.57,257.73,0.4,28.37,381.26,482.06,44.08,27.5,20.7,"October 05, 2023, 01:00 PM",
2023,10,5,14,lahore,74.3142,31.5657,5,13671.88,278.95,233.05,0.0,29.56,431.17,542.22,52.69,26.0,20.2,"October 05, 2023, 02:00 PM",
2023,10,5,15,lahore,74.3142,31.5657,5,14526.37,332.59,208.38,0.0,28.85,474.13,595.42,57.76,24.7,19.3,"October 05, 2023, 03:00 PM",595.42
2023,10,5,16,lahore,74.3142,31.5657,5,13458.25,303.98,180.96,0.0,25.99,499.17,626.51,55.22,23.8,18.6,"October 05, 2023, 04:00 PM",626.51
2023,10,5,17,lahore,74.3142,31.5657,5,11962.89,250.34,159.03,0.0,23.6,515.03,644.69,53.2,23.2,17.9,"October 05, 2023, 05:00 PM",644.69
2023,10,5,18,lahore,74.3142,31.5657,5,10574.34,205.64,139.83,0.0,20.5,505.92,632.31,48.13,22.8,17.2,"October 05, 2023, 06:00 PM",632.31
2023,10,5,19,lahore,74.3142,31.5657,5,8865.36,160.93,127.49,0.0,15.74,453.98,569.89,35.97,22.5,16.6,"October 05, 2023, 07:00 PM",569.89
2023,10,5,20,lahore,74.3142,31.5657,5,7476.81,125.17,115.16,0.0,11.92,405.47,513.22,26.85,21.9,16.5,"October 05, 2023, 08:00 PM",513.22
2023,10,5,21,lahore,74.3142,31.5657,5,6515.5,103.71,97.33,0.0,9.89,384.98,491.09,22.55,22.3,15.4,"October 05, 2023, 09:00 PM",491.09
2023,10,5,22,lahore,74.3142,31.5657,5,5607.6,85.83,74.03,0.0,8.34,364.79,469.5,20.52,21.0,15.5,"October 05, 2023, 10:00 PM",469.5
2023,10,5,23,lahore,74.3142,31.5657,5,4859.92,71.53,53.47,0.0,7.27,346.13,444.78,19.0,19.3,16.1,"October 05, 2023, 11:00 PM",444.78
2023,10,6,0,lahore,74.3142,31.5657,5,4646.3,68.84,41.81,0.0,7.21,343.87,434.12,18.75,21.1,15.6,"October 06, 2023, 12:00 AM",434.12
2023,10,6,1,lahore,74.3142,31.5657,5,5020.14,83.15,35.99,0.0,8.23,366.51,448.14,20.77,20.4,16.7,"October 06, 2023, 01:00 AM",448.14
2023,10,6,2,lahore,74.3142,31.5657,5,6462.1,134.11,34.96,0.09,12.52,427.63,514.14,29.64,21.3,16.6,"October 06, 2023, 02:00 AM",514.14
2023,10,6,3,lahore,74.3142,31.5657,5,8972.17,221.73,47.98,1.21,18.12,510.79,608.72,39.01,24.0,17.6,"October 06, 2023, 03:00 AM",608.72
2023,10,6,4,lahore,74.3142,31.5657,5,8117.68,139.47,115.16,12.34,23.6,455.15,541.0,35.97,26.8,18.9,"October 06, 2023, 04:00 AM",
2023,10,6,5,lahore,74.3142,31.5657,5,8544.92,62.58,205.64,76.53,26.23,540.62,628.57,36.98,29.0,18.8,"October 06, 2023, 05:00 AM",
2023,10,6,6,lahore,74.3142,31.5657,5,7797.24,14.75,180.96,288.96,27.18,638.55,724.4,32.42,30.6,18.4,"October 06, 2023, 06:00 AM",
2023,10,6,7,lahore,74.3142,31.5657,5,2803.8,2.4,43.53,377.66,45.3,307.84,371.83,18.49,32.0,17.4,"October 06, 2023, 07:00 AM",
2023,10,6,8,lahore,74.3142,31.5657,5,1922.61,1.36,26.05,383.38,46.73,239.06,303.8,17.23,33.0,16.7,"October 06, 2023, 08:00 AM",
2023,10,6,9,lahore,74.3142,31.5657,5,1575.47,1.22,24.33,363.35,48.16,202.93,267.11,16.97,33.5,16.1,"October 06, 2023, 09:00 AM",
2023,10,6,10,lahore,74.3142,31.5657,5,3124.24,6.2,94.59,251.77,43.87,233.01,305.24,24.83,33.5,15.6,"October 06, 2023, 10:00 AM",
2023,10,6,11,lahore,74.3142,31.5657,5,6195.07,16.99,200.15,123.02,37.67,306.78,391.66,35.97,32.8,17.4,"October 06, 2023, 11:00 AM",
2023,10,6,12,lahore,74.3142,31.5657,5,9078.98,47.83,274.18,25.03,34.81,368.8,464.0,46.61,30.1,22.4,"October 06, 2023, 12:00 PM",
2023,10,6,13,lahore,74.3142,31.5657,5,9719.85,106.39,241.28,0.43,32.42,398.15,498.49,57.76,27.4,22.1,"October 06, 2023, 01:00 PM",
2023,10,6,14,lahore,74.3142,31.5657,5,8438.11,132.32,159.03,0.0,27.18,403.62,502.02,59.78,26.2,21.7,"October 06, 2023, 02:00 PM",
2023,10,6,15,lahore,74.3142,31.5657,5,6622.31,114.44,104.19,0.0,22.17,389.3,481.54,57.25,25.4,20.9,"October 06, 2023, 03:00 PM",
2023,10,6,16,lahore,74.3142,31.5657,5,4005.43,42.02,85.68,0.01,16.93,306.46,382.06,48.64,24.5,20.0,"October 06, 2023, 04:00 PM",382.06
2023,10,6,17,lahore,74.3142,31.5657,5,3204.35,12.74,82.25,0.53,15.02,271.79,341.69,44.08,23.9,19.4,"October 06, 2023, 05:00 PM",341.69
2023,10,6,18,lahore,74.3142,31.5657,5,2964.02,3.86,81.57,3.93,13.83,260.08,325.95,39.01,23.2,19.3,"October 06, 2023, 06:00 PM",325.95
2023,10,6,19,lahore,74.3142,31.5657,5,2536.77,0.24,67.17,19.31,11.44,238.06,295.28,30.65,23.0,18.7,"October 06, 2023, 07:00 PM",
2023,10,6,20,lahore,74.3142,31.5657,5,1976.01,0.0,39.76,42.92,9.06,218.35,264.82,25.59,22.8,18.4,"October 06, 2023, 08:00 PM",
2023,10,6,21,lahore,74.3142,31.5657,5,1628.88,0.0,23.65,61.51,8.34,210.93,249.7,23.05,22.7,18.0,"October 06, 2023, 09:00 PM",
2023,10,6,22,lahore,74.3142,31.5657,5,1482.01,0.0,16.79,79.39,9.66,216.0,250.57,20.27,22.5,17.9,"October 06, 2023, 10:00 PM",
2023,10,6,23,lahore,74.3142,31.5657,5,1482.01,0.0,14.74,85.83,10.97,226.47,259.07,18.75,22.1,18.1,"October 06, 2023, 11:00 PM",
2023,10,7,0,lahore,74.3142,31.5657,5,1548.77,0.0,15.25,83.68,11.92,237.84,269.63,18.24,22.1,18.2,"October 07, 2023, 12:00 AM",
2023,10,7,1,lahore,74.3142,31.5657,5,1682.28,0.0,18.16,77.25,12.04,244.74,276.18,18.24,22.3,18.4,"October 07, 2023, 01:00 AM",
2023,10,7,2,lahore,74.3142,31.5657,5,1949.31,0.14,29.13,60.8,12.4,248.19,282.06,20.77,23.3,18.6,"October 07, 2023, 02:00 AM",
2023,10,7,3,lahore,74.3142,31.5657,5,2349.85,4.02,44.55,46.49,13.59,248.89,286.96,23.56,25.3,19.5,"October 07, 2023, 03:00 AM",
2023,10,7,4,lahore,74.3142,31.5657,5,2563.48,8.83,47.98,60.8,14.9,246.36,287.68,25.84,27.5,20.4,"October 07, 2023, 04:00 AM",
2023,10,7,5,lahore,74.3142,31.5657,5,2456.67,6.54,42.84,113.01,16.45,245.01,289.39,27.11,29.8,20.9,"October 07, 2023, 05:00 AM",
2023,10,7,6,lahore,74.3142,31.5657,5,2136.23,3.07,31.19,194.55,18.84,245.62,292.7,26.35,31.6,20.9,"October 07, 2023, 06:00 AM",
2023,10,7,7,lahore,74.3142,31.5657,5,947.95,1.02,12.0,223.16,39.58,138.12,196.85,12.16,32.7,20.5,"October 07, 2023, 07:00 AM",
2023,10,7,8,lahore,74.3142,31.5657,5,720.98,0.83,10.11,226.02,38.15,113.74,174.8,8.99,33.3,20.3,"October 07, 2023, 08:00 AM",
2023,10,7,9,lahore,74.3142,31.5657,5,660.9,0.75,10.02,226.02,34.81,106.61,169.12,8.49,33.7,20.0,"October 07, 2023, 09:00 AM",
2023,10,7,10,lahore,74.3142,31.5657,5,1708.98,5.48,56.21,155.93,28.13,130.78,198.8,16.47,33.8,19.8,"October 07, 2023, 10:00 AM",
2023,10,7,11,lahore,74.3142,31.5657,5,3471.37,13.3,115.16,77.25,23.84,177.76,252.64,26.6,33.6,20.1,"October 07, 2023, 11:00 AM",
2023,10,7,12,lahore,74.3142,31.5657,5,4859.92,32.19,146.69,15.56,22.65,217.69,297.5,35.46,31.3,25.5,"October 07, 2023, 12:00 PM",
2023,10,7,13,lahore,74.3142,31.5657,5,5020.14,67.95,112.41,0.25,21.46,241.02,323.42,44.58,28.9,24.5,"October 07, 2023, 01:00 PM",
2023,10,7,14,lahore,74.3142,31.5657,5,4432.68,80.47,74.03,0.0,18.36,257.01,338.15,45.6,27.8,23.4,"October 07, 2023, 02:00 PM",
2023,10,7,15,lahore,74.3142,31.5657,5,3791.81,62.58,64.43,0.0,16.93,264.52,341.05,44.08,26.9,22.3,"October 07, 2023, 03:00 PM",
2023,10,7,16,lahore,74.3142,31.5657,5,2109.53,0.31,65.12,30.76,20.74,202.72,264.78,32.93,26.3,22.1,"October 07, 2023, 04:00 PM",
2023,10,7,17,lahore,74.3142,31.5657,5,1949.31,0.0,47.3,43.27,18.12,196.56,252.49,33.94,25.8,22.0,"October 07, 2023, 05:00 PM",
2023,10,7,18,lahore,74.3142,31.5657,5,1869.2,0.0,41.47,47.21,14.9,190.77,240.82,32.93,25.5,21.8,"October 07, 2023, 06:00 PM",
2023,10,7,19,lahore,74.3142,31.5657,5,1682.28,0.0,36.67,47.92,11.32,179.66,222.51,28.37,25.2,21.6,"October 07, 2023, 07:00 PM",
2023,10,7,20,lahore,74.3142,31.5657,5,1575.47,0.0,31.53,38.62,8.11,175.09,212.7,25.08,24.7,21.5,"October 07, 2023, 08:00 PM",
2023,10,7,21,lahore,74.3142,31.5657,5,1495.36,0.0,26.39,32.19,6.38,173.35,208.37,20.52,24.4,21.3,"October 07, 2023, 09:00 PM",
2023,10,7,22,lahore,74.3142,31.5657,5,1468.66,0.0,24.33,27.18,5.72,173.94,207.81,16.47,23.9,21.4,"October 07, 2023, 10:00 PM",
2023,10,7,23,lahore,74.3142,31.5657,5,1482.01,0.01,22.96,25.39,5.66,175.48,208.69,13.93,23.5,21.0,"October 07, 2023, 11:00 PM",
2023,10,8,0,lahore,74.3142,31.5657,5,1508.71,0.01,23.31,24.68,5.72,176.52,209.11,11.78,23.4,21.5,"October 08, 2023, 12:00 AM",
2023,10,8,1,lahore,74.3142,31.5657,5,1562.12,0.03,25.7,21.99,6.02,176.37,209.31,10.51,23.7,21.6,"October 08, 2023, 01:00 AM",
2023,10,8,2,lahore,74.3142,31.5657,5,1922.61,2.21,38.04,8.94,7.99,187.3,225.31,12.41,24.5,21.8,"October 08, 2023, 02:00 AM",
2023,10,8,3,lahore,74.3142,31.5657,5,2563.48,17.88,47.3,9.48,11.21,206.04,251.5,15.58,26.5,22.6,"October 08, 2023, 03:00 AM",
2023,10,8,4,lahore,74.3142,31.5657,5,2670.29,14.19,56.89,42.2,14.66,204.87,253.87,17.73,28.5,23.1,"October 08, 2023, 04:00 AM",
2023,10,8,5,lahore,74.3142,31.5657,5,2937.32,11.62,60.32,87.26,15.5,231.75,284.04,22.55,30.4,23.1,"October 08, 2023, 05:00 AM",
2023,10,8,6,lahore,74.3142,31.5657,5,2937.32,5.53,53.47,188.83,16.45,274.03,328.91,24.83,31.8,22.9,"October 08, 2023, 06:00 AM",
2023,10,8,7,lahore,74.3142,31.5657,5,1054.76,1.13,14.57,234.6,32.42,140.49,203.99,10.51,32.5,22.6,"October 08, 2023, 07:00 AM",
2023,10,8,8,lahore,74.3142,31.5657,5,814.44,0.82,11.31,237.46,33.38,125.13,193.43,7.73,32.8,22.6,"October 08, 2023, 08:00 AM",
2023,10,8,9,lahore,74.3142,31.5657,5,814.44,0.76,12.51,248.91,35.29,127.66,196.6,7.6,33.2,22.0,"October 08, 2023, 09:00 AM",
2023,10,8,10,lahore,74.3142,31.5657,5,1922.61,4.02,65.12,194.55,35.29,162.66,237.42,17.99,33.2,21.4,"October 08, 2023, 10:00 AM",
2023,10,8,11,lahore,74.3142,31.5657,5,3845.21,7.38,160.4,143.05,42.44,235.45,319.78,36.98,33.1,21.0,"October 08, 2023, 11:00 AM",
2023,10,8,12,lahore,74.3142,31.5657,5,5874.63,8.05,282.41,61.51,53.41,311.09,404.09,55.73,31.5,24.0,"October 08, 2023, 12:00 PM",
2023,10,8,13,lahore,74.3142,31.5657,5,6835.94,26.6,345.47,2.08,60.56,356.05,455.89,78.02,29.5,24.0,"October 08, 2023, 01:00 PM",
2023,10,8,14,lahore,74.3142,31.5657,5,6729.13,53.2,315.31,0.0,61.99,381.56,489.59,100.31,29.4,23.1,"October 08, 2023, 02:00 PM",
2023,10,8,15,lahore,74.3142,31.5657,5,6141.66,60.8,254.99,0.0,59.13,391.89,509.03,121.59,30.1,21.2,"October 08, 2023, 03:00 PM",
2023,10,8,16,lahore,74.3142,31.5657,5,5020.14,44.26,175.48,0.0,48.16,377.58,497.66,135.78,27.9,22.8,"October 08, 2023, 04:00 PM",
2023,10,8,17,lahore,74.3142,31.5657,5,4005.43,22.13,116.53,0.04,31.95,342.83,454.5,123.62,26.9,23.1,"October 08, 2023, 05:00 PM",
2023,10,8,18,lahore,74.3142,31.5657,5,3284.45,8.38,90.48,1.29,20.74,290.96,386.15,85.12,25.9,23.3,"October 08, 2023, 06:00 PM",
2023,10,8,19,lahore,74.3142,31.5657,5,2243.04,0.14,60.32,20.21,14.78,210.34,283.59,35.46,25.3,22.8,"October 08, 2023, 07:00 PM",
2023,10,8,20,lahore,74.3142,31.5657,5,1842.5,0.0,41.13,31.83,12.4,180.1,242.87,17.23,25.0,22.4,"October 08, 2023, 08:00 PM",
2023,10,8,21,lahore,74.3142,31.5657,5,1735.69,0.0,30.5,36.48,10.49,173.64,231.68,12.29,24.7,22.1,"October 08, 2023, 09:00 PM",
2023,10,8,22,lahore,74.3142,31.5657,5,1869.2,0.01,30.5,26.11,7.57,184.7,239.76,9.5,24.3,21.9,"October 08, 2023, 10:00 PM",
2023,10,8,23,lahore,74.3142,31.5657,5,2082.82,0.36,33.24,9.92,6.08,201.19,256.13,8.49,23.8,21.8,"October 08, 2023, 11:00 PM",
2023,10,9,0,lahore,74.3142,31.5657,5,2243.04,3.32,33.59,1.45,6.26,214.05,272.29,9.88,24.0,22.4,"October 09, 2023, 12:00 AM",
2023,10,9,1,lahore,74.3142,31.5657,5,2510.07,12.96,30.85,0.06,7.51,227.04,290.79,12.67,24.4,22.6,"October 09, 2023, 01:00 AM",
2023,10,9,2,lahore,74.3142,31.5657,5,3631.59,49.17,29.47,0.11,11.44,269.84,346.82,16.97,25.3,22.8,"October 09, 2023, 02:00 AM",
2023,10,9,3,lahore,74.3142,31.5657,5,5767.82,125.17,37.01,0.99,15.97,336.74,430.5,20.27,27.2,23.9,"October 09, 2023, 03:00 AM",
2023,10,9,4,lahore,74.3142,31.5657,5,3631.59,38.0,76.77,20.92,17.88,219.78,298.88,17.48,29.4,24.3,"October 09, 2023, 04:00 AM",
2023,10,9,5,lahore,74.3142,31.5657,5,4005.43,26.38,93.22,60.8,19.55,244.52,326.36,24.57,31.1,22.5,"October 09, 2023, 05:00 AM",
2023,10,9,6,lahore,74.3142,31.5657,5,3898.62,10.73,89.11,168.8,20.98,288.16,370.94,27.87,31.9,22.0,"October 09, 2023, 06:00 AM",
2023,10,9,7,lahore,74.3142,31.5657,5,1268.39,1.42,21.93,223.16,36.24,144.54,215.79,12.92,32.6,20.9,"October 09, 2023, 07:00 AM",
2023,10,9,8,lahore,74.3142,31.5657,5,947.95,0.99,15.25,220.3,33.38,125.38,195.02,10.26,33.0,19.9,"October 09, 2023, 08:00 AM",
2023,10,9,9,lahore,74.3142,31.5657,5,894.55,0.91,15.08,226.02,31.95,122.96,191.9,10.13,33.4,19.1,"October 09, 2023, 09:00 AM",
2023,10,9,10,lahore,74.3142,31.5657,5,1388.55,1.9,39.41,208.85,31.95,138.44,208.84,14.31,33.2,18.7,"October 09, 2023, 10:00 AM",
2023,10,9,11,lahore,74.3142,31.5657,5,2109.53,2.07,74.03,173.09,32.42,164.32,234.64,18.75,33.0,18.2,"October 09, 2023, 11:00 AM",
2023,10,9,12,lahore,74.3142,31.5657,5,2243.04,0.63,86.37,124.45,27.42,166.36,228.6,18.24,23.9,19.9,"October 09, 2023, 12:00 PM",
2023,10,9,13,lahore,74.3142,31.5657,5,1735.69,0.02,67.17,80.82,15.97,140.91,189.52,16.21,23.8,18.9,"October 09, 2023, 01:00 PM",
2023,10,9,14,lahore,74.3142,31.5657,5,1255.04,0.0,46.61,67.95,10.01,122.74,163.52,16.47,24.3,19.5,"October 09, 2023, 02:00 PM",
2023,10,9,15,lahore,74.3142,31.5657,5,1041.41,0.0,29.82,77.25,8.94,122.92,162.86,17.48,24.3,19.5,"October 09, 2023, 03:00 PM",
2023,10,9,16,lahore,74.3142,31.5657,5,974.66,0.0,18.16,91.55,8.58,127.58,167.04,16.72,23.2,18.7,"October 09, 2023, 04:00 PM",
