datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt
2024-03-22 08:00:00,417.23,6.48,32.22,91.55,38.15,14.43,32.6,9.12,22.1,-13.0
2024-03-22 09:00:00,500.68,8.27,50.04,68.66,45.3,17.17,36.04,11.02,21.5,-13.9
2024-03-22 10:00:00,687.6,10.84,78.83,31.11,51.98,24.38,44.88,15.45,18.4,-12.6
2024-03-22 11:00:00,974.66,18.55,98.71,2.59,61.04,39.46,63.22,24.57,14.5,-12.3
2024-03-22 12:00:00,1188.28,28.39,95.96,0.03,67.71,54.18,81.66,34.96,12.0,-10.0
2024-03-22 13:00:00,1522.06,46.04,90.48,0.0,81.06,79.75,112.88,45.6,13.8,-7.5
2024-03-22 14:00:00,2029.42,73.31,89.11,0.0,99.18,121.88,165.07,60.29,10.0,-6.8
2024-03-22 15:00:00,2162.93,88.51,90.48,0.0,95.37,135.62,184.05,70.93,9.9,-6.9
2024-03-22 16:00:00,1922.61,92.98,90.48,0.0,75.34,116.55,163.35,76.0,9.0,-6.5
2024-03-22 17:00:00,1548.77,78.68,87.74,0.0,54.36,90.84,133.86,79.04,7.9,-6.7
2024-03-22 18:00:00,1281.74,61.69,83.63,0.0,42.92,74.42,113.25,82.08,7.3,-7.5
2024-03-22 19:00:00,1148.22,51.41,78.83,0.0,38.15,66.37,101.3,87.14,6.9,-8.1
2024-03-22 20:00:00,1081.47,46.04,75.4,0.0,37.19,64.18,95.91,96.26,6.8,-8.3
2024-03-22 21:00:00,1081.47,46.94,73.34,0.0,38.62,65.44,94.84,106.39,6.6,-8.4
2024-03-22 22:00:00,1121.52,54.09,69.92,0.0,42.44,67.93,96.4,119.57,5.9,-8.4
2024-03-23 01:00:00,2243.04,157.36,71.97,5.9,104.9,138.89,181.16,108.42,12.2,-5.5
2024-03-23 02:00:00,2349.85,168.09,72.66,8.49,122.07,142.2,184.34,89.17,14.2,-4.7
2024-03-23 03:00:00,2376.56,171.66,75.4,10.37,137.33,144.81,185.91,77.01,16.2,-3.5
2024-03-23 04:00:00,1054.76,56.33,72.66,33.26,144.96,67.31,94.44,32.93,18.2,-2.3
2024-03-23 05:00:00,894.55,38.44,69.92,44.35,137.33,78.98,112.76,26.85,20.0,-1.2
2024-03-23 06:00:00,794.41,27.05,63.75,52.93,111.58,87.86,127.94,27.11,21.2,-0.8
2024-03-23 07:00:00,1081.47,39.79,82.25,35.05,114.44,102.97,146.08,25.84,22.1,-1.8
2024-03-23 08:00:00,1708.98,85.83,109.67,13.23,146.87,132.87,180.17,28.63,21.7,-2.3
2024-03-23 09:00:00,2349.85,153.78,131.61,4.02,183.11,164.5,216.21,35.97,20.1,4.5
2024-03-23 10:00:00,2964.02,221.73,150.8,0.1,219.35,203.46,261.24,48.13,19.3,-0.2
2024-03-23 11:00:00,3524.78,250.34,156.28,0.0,242.23,250.33,314.18,55.73,16.7,-0.8
2024-03-23 12:00:00,3898.62,239.61,152.17,0.0,244.14,292.72,361.03,54.21,16.0,-0.3
2024-03-23 13:00:00,3524.78,175.24,135.72,0.0,200.27,281.04,344.78,44.08,14.2,0.1
2024-03-23 14:00:00,2883.91,114.44,117.9,0.0,154.5,254.27,310.17,41.54,12.8,0.6
2024-03-23 15:00:00,2216.34,73.31,109.67,0.0,115.39,213.73,260.91,44.58,11.9,0.1
2024-03-23 16:00:00,1615.52,46.04,104.19,0.0,84.88,179.76,219.85,45.09,9.9,0.3
2024-03-23 17:00:00,1388.55,33.97,100.08,0.0,74.39,186.65,224.48,43.57,9.3,0.5
2024-03-23 18:00:00,1321.79,23.47,94.59,0.05,71.53,215.81,253.7,41.04,8.6,0.7
2024-03-23 19:00:00,1361.85,21.23,93.22,0.05,75.34,250.53,288.91,39.52,8.2,1.0
2024-03-23 20:00:00,1495.36,31.29,93.22,0.01,82.97,278.08,318.06,41.04,8.7,1.2
2024-03-23 21:00:00,1642.23,47.39,97.33,0.0,96.32,298.85,341.25,52.69,8.3,1.4
2024-03-23 22:00:00,1735.69,61.69,104.19,0.0,108.72,304.2,348.67,87.14,8.0,1.5
2024-03-23 23:00:00,2296.45,104.61,111.04,0.03,125.89,340.74,393.92,110.45,8.4,1.5
2024-03-24 00:00:00,3177.64,185.97,117.9,0.39,144.96,403.0,467.11,105.38,9.3,1.4
2024-03-24 01:00:00,3952.03,250.34,124.75,1.16,171.66,464.85,536.28,79.04,11.1,-0.4
2024-03-24 02:00:00,3952.03,243.19,124.75,2.53,196.46,452.63,519.69,58.26,12.2,-3.7
2024-03-24 03:00:00,2510.07,128.75,102.82,7.24,169.75,272.72,316.73,45.09,11.8,-5.4
2024-03-24 04:00:00,1054.76,35.32,68.55,22.71,123.98,95.73,117.49,36.98,12.1,-6.0
2024-03-24 05:00:00,907.9,32.63,62.38,25.75,120.16,63.26,81.32,33.44,11.8,-5.3
2024-03-24 06:00:00,921.25,37.1,65.12,23.25,123.98,55.12,72.13,31.66,11.3,-4.3
2024-03-24 07:00:00,1321.79,70.63,77.46,12.52,150.68,77.46,99.09,32.93,10.9,-3.9
2024-03-24 08:00:00,2082.82,143.05,90.48,4.25,194.55,127.78,158.71,38.0,10.1,1.4
2024-03-24 09:00:00,2803.8,228.88,102.82,1.39,242.23,176.35,215.69,46.1,9.1,2.9
2024-03-24 10:00:00,3578.19,311.14,116.53,0.4,282.29,228.66,274.81,53.7,8.6,2.3
2024-03-24 11:00:00,4058.84,336.17,122.01,0.01,274.66,275.24,326.82,50.16,7.9,4.6
2024-03-24 12:00:00,4325.87,307.56,120.64,0.0,240.33,306.05,362.63,42.56,7.7,3.2
2024-03-24 13:00:00,4325.87,271.8,119.27,0.0,202.18,320.22,381.87,37.49,8.1,5.8
2024-03-24 14:00:00,4112.24,232.46,115.16,0.0,173.57,308.47,374.73,34.96,7.7,5.9
2024-03-24 15:00:00,3524.78,194.91,106.93,0.0,154.5,263.83,331.92,33.94,7.3,5.9
2024-03-24 16:00:00,3017.43,169.87,100.08,0.0,162.12,213.78,280.86,31.16,6.9,5.7
2024-03-24 17:00:00,2990.72,164.51,106.93,0.0,175.48,203.41,268.47,28.37,6.6,5.6
2024-03-24 18:00:00,2937.32,151.99,115.16,0.0,165.94,194.51,253.36,25.59,6.3,5.5
2024-03-24 19:00:00,2883.91,144.84,115.16,0.0,131.61,195.65,251.61,22.29,5.9,5.2
2024-03-24 20:00:00,2910.61,146.63,108.3,0.0,113.49,211.91,270.17,20.77,5.4,4.6
2024-03-24 21:00:00,2937.32,151.99,101.45,0.0,119.21,229.68,290.75,23.81,4.7,4.1
2024-03-24 22:00:00,3257.75,177.03,98.71,0.0,143.05,266.5,328.48,28.12,4.8,4.1
2024-03-24 23:00:00,4325.87,250.34,102.82,0.04,165.94,364.57,434.86,28.12,5.0,4.4
2024-03-25 00:00:00,5714.42,364.78,113.79,0.6,183.11,483.58,564.08,26.6,6.5,5.4
2024-03-25 01:00:00,5393.98,368.36,122.01,2.1,211.72,459.37,531.52,20.77,8.8,6.3
2024-03-25 02:00:00,5180.36,368.36,131.61,4.29,247.96,449.17,519.45,21.28,10.8,6.3
2024-03-25 03:00:00,4753.11,346.9,148.06,8.05,301.36,429.94,495.58,22.04,13.1,5.0
2024-03-25 04:00:00,2002.72,111.76,116.53,27.54,177.38,225.23,254.27,6.14,14.3,4.4
2024-03-25 05:00:00,1482.01,62.58,104.19,41.84,137.33,175.69,197.2,4.37,15.6,3.8
2024-03-25 06:00:00,1348.5,47.83,104.19,50.07,131.61,160.76,180.39,4.37,16.8,3.2
2024-03-25 07:00:00,1428.6,49.62,113.79,45.78,156.4,162.56,183.16,5.38,17.5,2.8
2024-03-25 08:00:00,1762.39,69.74,138.46,26.46,205.99,182.21,207.82,7.66,17.9,2.4
2024-03-25 09:00:00,1949.31,83.15,153.54,10.91,223.16,181.73,211.04,9.37,17.4,2.4
2024-03-25 10:00:00,2162.93,101.92,154.91,1.86,211.72,187.88,221.44,12.79,15.5,2.7
2024-03-25 11:00:00,2883.91,144.84,160.4,0.04,207.9,239.64,286.51,20.52,12.9,3.0
2024-03-25 12:00:00,3845.21,178.81,172.73,0.0,215.53,302.99,369.71,30.91,11.2,3.2
2024-03-25 13:00:00,4432.68,182.39,175.48,0.0,202.18,342.91,425.39,43.06,9.9,4.1
2024-03-25 14:00:00,4539.49,168.09,163.14,0.0,165.94,354.03,442.06,52.69,8.8,4.2
2024-03-25 15:00:00,4112.24,150.2,141.2,0.0,125.89,331.62,415.91,51.68,8.1,4.2
2024-03-25 16:00:00,3391.27,130.53,122.01,0.0,90.6,275.29,347.43,38.5,7.6,3.9
2024-03-25 17:00:00,2830.51,114.44,109.67,0.0,74.39,232.46,293.36,27.36,7.0,3.6
2024-03-25 18:00:00,2536.77,102.82,101.45,0.0,71.53,212.44,266.27,23.56,5.9,3.4
2024-03-25 19:00:00,2536.77,105.5,97.33,0.0,79.15,216.05,268.41,25.59,6.2,3.2
2024-03-25 20:00:00,2563.48,112.65,94.59,0.0,84.88,225.94,278.24,28.12,6.4,3.3
2024-03-25 21:00:00,2563.48,118.02,90.48,0.0,93.46,229.54,280.41,32.17,3.4,2.4
2024-03-25 22:00:00,2510.07,125.17,87.74,0.0,100.14,226.73,275.23,35.97,3.3,2.7
2024-03-25 23:00:00,3150.94,173.45,89.11,0.04,127.79,281.48,337.43,39.52,3.9,3.3
2024-03-26 00:00:00,4219.06,275.37,97.33,0.51,162.12,370.15,439.14,42.56,5.2,3.7
2024-03-26 01:00:00,4699.71,332.59,102.82,1.83,185.01,405.1,477.81,38.0,7.1,4.5
2024-03-26 02:00:00,4966.74,343.32,108.3,3.89,226.97,421.98,498.41,32.93,9.2,4.8
2024-03-26 03:00:00,4966.74,336.17,127.49,6.88,308.99,435.36,520.17,30.4,12.3,4.9
2024-03-26 04:00:00,3417.97,207.42,137.09,14.66,373.84,327.46,402.08,20.77,14.9,5.0
2024-03-26 05:00:00,2056.12,88.51,109.67,28.97,255.58,208.76,257.97,13.43,16.1,5.1
2024-03-26 06:00:00,1201.63,30.85,75.4,56.51,164.03,136.92,166.9,9.5,17.6,5.2
2024-03-26 07:00:00,881.2,12.18,58.26,85.12,117.3,115.67,136.83,6.33,18.4,5.1
2024-03-26 08:00:00,881.2,9.28,65.12,87.98,113.49,116.76,136.87,6.27,18.5,5.1
2024-03-26 09:00:00,921.25,6.54,79.51,80.11,113.49,117.82,137.73,8.11,18.2,5.2
2024-03-26 10:00:00,1255.04,6.71,124.75,33.97,127.79,131.56,155.05,12.29,17.1,5.6
2024-03-26 11:00:00,1869.2,28.16,156.28,0.53,156.4,165.53,199.33,19.76,13.3,6.1
2024-03-26 12:00:00,2269.74,44.26,154.91,0.0,158.31,190.55,233.19,27.61,13.7,6.1
2024-03-26 13:00:00,2456.67,50.96,138.46,0.0,135.42,205.56,251.04,33.44,10.7,6.1
2024-03-26 14:00:00,2830.51,69.74,126.12,0.0,121.12,235.13,283.35,37.49,9.0,5.3
2024-03-26 15:00:00,2883.91,86.72,123.38,0.0,105.86,243.08,291.64,41.54,7.6,4.6
2024-03-26 16:00:00,2456.67,86.72,123.38,0.0,79.15,214.59,257.45,41.54,7.0,4.1
2024-03-26 17:00:00,2002.72,72.42,119.27,0.0,59.13,189.62,225.42,41.54,6.6,3.7
2024-03-26 18:00:00,1508.71,44.26,106.93,0.0,45.78,166.81,195.32,43.06,6.1,3.4
2024-03-26 19:00:00,1188.28,26.6,91.85,0.02,38.15,155.28,179.57,43.57,5.6,3.3
2024-03-26 20:00:00,1174.93,27.49,82.25,0.01,37.19,161.74,186.24,39.52,5.2,3.2
2024-03-26 21:00:00,1241.68,35.32,77.46,0.0,39.58,172.96,199.1,35.97,4.9,3.1
2024-03-26 22:00:00,1361.85,45.15,76.09,0.0,43.87,185.09,213.34,39.01,4.5,3.3
2024-03-26 23:00:00,1869.2,80.47,79.51,0.1,63.9,226.67,262.87,44.58,5.5,3.5
2024-03-27 00:00:00,2349.85,132.32,83.63,1.24,82.97,260.99,304.23,49.14,7.6,3.5
2024-03-27 01:00:00,1949.31,109.97,83.63,3.0,102.04,232.39,269.26,48.64,10.4,4.9
2024-03-27 02:00:00,1815.8,98.35,87.05,3.84,125.89,225.96,261.53,47.62,11.7,5.4
2024-03-27 03:00:00,1668.93,88.51,89.11,5.14,156.4,219.27,253.5,44.58,13.1,5.9
2024-03-27 04:00:00,2082.82,123.38,95.96,3.4,185.01,252.88,289.37,39.52,14.6,6.6
2024-03-27 05:00:00,3044.13,207.42,105.56,1.42,234.6,325.06,369.85,43.57,17.3,7.4
2024-03-27 06:00:00,3898.62,286.1,122.01,0.73,305.18,390.09,441.82,51.68,18.6,7.4
2024-03-27 07:00:00,4753.11,368.36,141.2,1.24,389.1,455.08,516.11,62.82,18.3,7.7
2024-03-27 08:00:00,5126.95,418.42,156.28,1.59,457.76,492.2,562.56,62.82,15.1,8.7
2024-03-27 09:00:00,4646.3,389.81,163.14,1.35,484.47,467.07,538.48,45.6,13.8,8.1
2024-03-27 10:00:00,4646.3,393.39,167.25,0.43,457.76,482.72,560.73,34.96,13.0,7.8
2024-03-27 11:00:00,5981.45,500.68,169.99,0.01,362.4,604.32,698.12,39.52,10.4,8.0
2024-03-27 12:00:00,6195.07,486.37,160.4,0.0,230.79,665.42,763.78,45.6,10.0,8.3
2024-03-27 13:00:00,5180.36,336.17,163.14,0.0,135.42,585.87,674.87,57.76,8.2,7.5
2024-03-27 14:00:00,3124.24,126.96,152.17,0.0,84.88,295.69,360.91,62.32,8.5,7.6
2024-03-27 15:00:00,1388.55,26.82,98.71,0.59,55.31,107.02,227.86,51.68,7.2,6.3
2024-03-27 16:00:00,403.88,0.0,28.79,80.11,24.08,94.59,542.38,16.21,9.7,-3.2
2024-03-27 17:00:00,343.8,0.0,21.25,94.41,23.37,115.39,669.64,12.54,11.1,-13.6
2024-03-27 18:00:00,357.15,0.0,21.59,92.98,25.75,114.95,654.57,14.44,9.6,-14.8
2024-03-27 19:00:00,363.83,0.0,21.25,87.98,27.18,102.45,575.16,15.45,8.4,-15.5
2024-03-27 20:00:00,357.15,0.0,20.56,85.12,28.13,83.42,462.85,14.57,7.5,-17.4
2024-03-27 21:00:00,350.48,0.0,21.08,89.41,29.8,66.23,352.38,13.17,6.1,-19.0
2024-03-27 22:00:00,350.48,0.0,21.76,94.41,29.56,52.31,267.59,11.91,5.1,-18.9
2024-03-27 23:00:00,433.92,0.16,30.5,85.12,34.33,45.61,196.95,12.03,5.3,-18.5
2024-03-28 00:00:00,487.33,3.24,38.04,79.39,37.19,38.12,139.06,11.78,6.7,-17.5
2024-03-28 01:00:00,480.65,6.76,33.59,85.83,38.15,30.06,99.27,11.02,9.7,-16.0
2024-03-28 02:00:00,440.6,6.93,26.05,94.41,35.29,23.62,77.06,10.39,11.0,-17.7
2024-03-28 03:00:00,387.19,6.03,20.39,101.57,30.52,18.55,62.38,9.75,12.6,-19.4
2024-03-28 04:00:00,353.81,5.25,17.48,105.86,26.46,15.19,50.0,8.74,13.8,-19.1
2024-03-28 05:00:00,347.14,5.14,17.48,108.72,25.75,13.32,40.3,7.98,15.0,-17.9
2024-03-28 06:00:00,347.14,5.09,18.51,108.72,26.23,12.5,35.09,7.79,15.9,-16.6
2024-03-28 07:00:00,500.68,8.94,40.78,85.83,49.59,20.39,44.31,9.88,16.0,-15.6
2024-03-28 08:00:00,847.82,22.35,84.31,43.99,93.46,41.7,73.13,13.55,16.1,-13.3
2024-03-28 09:00:00,1174.93,43.81,116.53,13.59,129.7,61.07,101.82,15.07,15.4,-13.3
2024-03-28 10:00:00,1388.55,63.48,120.64,1.92,152.59,74.77,123.43,15.33,13.8,-14.2
2024-03-28 11:00:00,1508.71,58.11,113.79,0.08,173.57,85.41,138.96,16.72,12.8,-12.6
2024-03-28 12:00:00,1522.06,38.89,122.01,0.0,183.11,86.89,142.54,22.29,10.3,-11.4
2024-03-28 13:00:00,1642.23,36.66,113.79,0.02,152.59,103.11,160.15,28.88,9.9,-9.8
2024-03-28 14:00:00,2269.74,67.06,111.04,0.0,158.31,160.93,228.91,37.49,9.2,-9.3
2024-03-28 15:00:00,2483.37,92.98,115.16,0.0,148.77,182.72,255.83,51.68,8.0,-8.2
2024-03-28 16:00:00,2189.64,106.39,116.53,0.0,116.35,158.37,227.98,66.88,8.5,-8.1
2024-03-28 17:00:00,1949.31,109.08,112.41,0.0,91.55,137.86,203.98,84.1,6.8,-8.0
2024-03-28 18:00:00,1789.09,101.03,104.19,0.0,73.43,122.09,187.51,102.34,6.9,-8.2
2024-03-28 19:00:00,1602.17,82.25,94.59,0.0,61.99,105.91,166.04,113.49,7.6,-9.7
2024-03-28 20:00:00,1468.66,64.37,93.22,0.0,64.85,92.93,142.64,107.41,4.2,-9.1
2024-03-28 21:00:00,1441.96,64.37,89.11,0.0,76.29,90.5,135.61,95.25,3.7,-8.5
2024-03-28 22:00:00,1428.6,68.84,82.25,0.0,83.92,89.93,134.87,88.16,4.6,-9.8
2024-03-28 23:00:00,1735.69,88.51,82.25,0.53,102.04,112.6,163.82,79.04,5.4,-10.8
2024-03-29 00:00:00,1869.2,106.39,87.74,6.35,110.63,118.93,170.39,59.28,7.9,-10.1
2024-03-29 01:00:00,1482.01,74.21,85.68,20.92,97.27,86.1,126.61,34.96,11.7,-12.2
2024-03-29 02:00:00,1121.52,40.23,69.92,44.7,79.15,59.23,87.52,22.04,14.4,-12.0
2024-03-29 03:00:00,600.81,13.63,37.36,82.25,47.68,22.78,37.44,12.92,16.5,-15.4
2024-03-29 04:00:00,360.49,5.42,18.85,107.29,28.85,8.28,16.7,7.92,17.8,-14.6
2024-03-29 05:00:00,343.8,4.92,17.65,110.15,26.23,7.45,14.61,7.09,18.8,-12.4
2024-03-29 06:00:00,340.46,4.53,17.48,111.58,25.27,7.09,13.55,6.78,19.6,-11.4
2024-03-29 07:00:00,357.15,5.09,21.25,108.72,30.28,7.66,14.21,6.97,19.7,-11.2
2024-03-29 08:00:00,417.23,6.93,31.87,95.84,40.53,10.51,18.02,7.85,19.3,-10.9
2024-03-29 09:00:00,487.33,8.38,47.3,77.96,49.11,13.47,22.02,8.87,19.4,-11.1
2024-03-29 10:00:00,1161.58,51.41,97.33,16.45,76.29,46.93,63.61,17.99,17.4,-8.5
2024-03-29 11:00:00,2403.26,141.26,116.53,0.2,133.51,128.71,162.79,32.93,16.1,-7.8
2024-03-29 12:00:00,3952.03,225.31,126.12,0.0,215.53,256.46,315.48,44.08,13.4,-6.3
2024-03-29 13:00:00,5767.82,321.87,142.57,0.0,324.25,420.58,507.34,60.8,11.6,-4.8
2024-03-29 14:00:00,7049.56,379.09,156.28,0.0,408.17,539.58,646.74,95.25,10.2,-3.2
2024-03-29 22:00:00,1308.44,67.95,91.85,0.0,50.54,84.63,126.16,126.66,8.0,-9.4
2024-03-29 23:00:00,1602.17,87.62,86.37,0.6,61.04,102.82,141.99,111.46,8.4,-9.2
2024-03-30 00:00:00,1815.8,121.59,74.71,4.65,71.53,111.53,150.99,101.33,9.4,-7.4
2024-03-30 01:00:00,1134.87,62.58,61.69,18.06,61.04,57.24,90.89,58.26,14.3,-10.1
2024-03-30 02:00:00,907.9,41.13,53.47,32.19,62.94,42.84,74.04,44.58,15.4,-10.9
2024-03-30 03:00:00,807.76,33.53,52.09,45.42,67.71,38.35,68.04,39.52,17.2,-10.4
2024-03-30 04:00:00,453.95,10.17,28.45,87.26,38.62,17.29,36.85,18.49,19.3,-11.9
2024-03-30 05:00:00,363.83,5.87,19.71,101.57,29.8,12.13,27.47,11.53,20.0,-10.4
2024-03-30 06:00:00,343.8,4.86,18.16,105.86,26.7,10.91,24.85,10.13,20.9,-8.6
2024-03-30 07:00:00,370.5,5.64,23.31,103.0,32.42,12.07,25.92,10.13,21.4,-8.0
2024-03-30 08:00:00,460.62,8.27,37.01,87.26,44.82,16.09,30.76,10.77,21.8,-7.5
2024-03-30 09:00:00,594.14,11.18,58.95,62.94,58.65,21.63,37.7,11.15,21.0,-7.1
2024-03-30 10:00:00,801.09,10.06,93.22,23.96,82.02,34.33,55.17,12.54,19.1,-5.8
2024-03-30 11:00:00,1134.87,15.2,117.9,1.2,122.07,61.11,92.77,15.2,16.8,-6.1
2024-03-30 12:00:00,1482.01,21.23,131.61,0.05,173.57,88.98,131.48,20.52,15.9,-6.4
2024-03-30 13:00:00,1602.17,18.55,130.24,0.12,192.64,99.24,143.37,26.6,13.8,-5.7
2024-03-30 14:00:00,1508.71,13.75,115.16,0.42,164.03,97.41,137.93,29.64,12.1,-4.9
2024-03-30 15:00:00,1375.2,10.84,104.19,0.83,141.14,89.65,126.2,31.16,10.4,-4.3
2024-03-30 16:00:00,1134.87,6.54,97.33,2.24,123.98,72.38,103.81,31.92,9.4,-4.3
2024-03-30 17:00:00,947.95,2.32,90.48,6.79,109.67,62.02,88.57,32.93,8.9,-5.1
2024-03-30 18:00:00,867.84,0.86,85.0,12.34,101.09,59.71,83.36,34.96,7.7,-5.6
2024-03-30 19:00:00,961.3,3.46,90.48,5.99,96.32,69.32,92.74,35.97,6.0,-5.7
2024-03-30 20:00:00,1161.58,15.42,93.22,0.3,90.6,86.93,112.16,39.01,5.4,-5.3
2024-03-30 21:00:00,1321.79,32.19,91.85,0.01,84.88,102.62,130.42,46.61,5.5,-4.6
2024-03-30 22:00:00,1428.6,49.62,89.11,0.0,80.11,112.02,142.08,58.77,5.1,-4.4
2024-03-30 23:00:00,1895.9,85.83,91.85,0.24,93.46,146.88,183.23,68.9,5.6,-4.0
2024-03-31 00:00:00,2403.26,139.47,97.33,2.91,108.72,183.09,226.31,77.01,7.7,-4.2
2024-03-31 01:00:00,1615.52,91.2,89.11,13.95,116.35,118.22,150.85,65.86,10.0,-3.4
2024-03-31 02:00:00,1308.44,70.63,80.2,25.03,125.89,99.31,128.17,55.22,12.2,-3.6
2024-03-31 03:00:00,1081.47,54.54,71.97,35.41,125.89,90.86,117.13,47.12,14.4,-3.7
2024-03-31 04:00:00,747.68,27.49,56.89,60.08,98.23,78.47,101.37,31.16,16.3,-3.8
2024-03-31 05:00:00,694.27,21.68,53.47,69.38,95.37,83.13,106.95,24.83,18.1,-3.7
2024-03-31 06:00:00,707.63,21.01,56.89,69.38,103.0,89.93,114.81,23.05,19.6,-3.5
2024-03-31 07:00:00,807.76,25.26,69.92,58.65,123.98,101.1,128.21,22.04,20.4,-2.9
2024-03-31 08:00:00,974.66,32.19,87.74,40.77,146.87,114.67,145.06,21.79,20.6,-2.7
2024-03-31 09:00:00,1081.47,34.87,104.19,22.35,144.96,121.22,154.55,23.05,20.2,-2.6
2024-03-31 10:00:00,1375.2,51.86,116.53,4.74,135.42,140.76,177.82,26.6,18.0,1.1
2024-03-31 11:00:00,1976.01,87.62,123.38,0.1,143.05,182.93,225.7,31.92,15.1,-0.8
2024-03-31 12:00:00,2403.26,99.24,124.75,0.0,146.87,216.86,262.88,38.0,13.6,-0.6
2024-03-31 13:00:00,2323.15,82.25,116.53,0.0,127.79,213.39,257.05,45.09,13.1,-0.0
2024-03-31 14:00:00,2296.45,76.89,104.19,0.0,114.44,209.78,253.88,52.69,11.4,0.6
2024-03-31 15:00:00,2216.34,82.25,98.71,0.0,101.09,201.77,245.56,60.8,10.7,0.8
2024-03-31 16:00:00,1949.31,84.94,94.59,0.0,82.97,180.21,220.69,65.86,9.3,0.9
2024-03-31 17:00:00,1668.93,73.31,90.48,0.0,73.43,159.89,195.66,61.3,8.9,0.6
2024-03-31 18:00:00,1401.9,50.96,84.31,0.0,70.57,145.82,176.37,56.24,7.4,0.4
2024-03-31 19:00:00,1295.09,39.79,83.63,0.0,75.34,145.8,174.11,52.18,6.0,0.3
2024-03-31 20:00:00,1415.25,46.49,87.05,0.0,82.97,159.76,189.25,47.62,6.2,-0.2
2024-03-31 21:00:00,1615.52,63.48,90.48,0.0,90.6,178.39,210.46,45.6,5.5,-1.3
2024-03-31 22:00:00,1815.8,82.25,94.59,0.0,100.14,194.19,228.57,50.16,5.1,-2.0
2024-03-31 23:00:00,2376.56,119.81,102.82,0.15,131.61,236.95,278.77,54.21,6.5,-2.3
2024-04-01 00:00:00,2696.99,157.36,111.04,2.03,171.66,253.65,298.16,50.66,8.0,-3.3
2024-04-01 01:00:00,1575.47,87.62,104.19,10.28,190.73,150.26,179.03,34.96,10.2,-4.7
2024-04-01 02:00:00,1321.79,71.53,93.22,19.31,185.01,123.43,148.26,31.92,11.7,-5.0
2024-04-01 03:00:00,1001.36,46.49,78.14,32.9,152.59,95.96,116.4,29.89,13.0,-5.1
2024-04-01 04:00:00,761.03,7.71,86.37,25.03,114.44,72.14,87.67,19.25,14.2,-5.3
2024-04-01 05:00:00,827.79,7.26,78.14,36.84,119.21,71.38,86.49,12.67,15.3,-5.5
2024-04-01 06:00:00,1094.82,12.63,93.22,32.54,143.05,90.37,108.74,10.39,15.8,-4.9
2024-04-01 07:00:00,1388.55,16.99,104.19,25.75,154.5,112.96,134.89,7.66,15.5,-4.7
2024-04-01 08:00:00,1388.55,16.09,102.82,20.03,135.42,110.5,131.84,6.4,15.4,-4.5
2024-04-01 09:00:00,1174.93,11.51,101.45,15.38,104.9,92.33,110.35,6.33,15.3,-4.5
2024-04-01 10:00:00,1121.52,13.3,106.93,4.78,97.27,87.4,104.61,7.73,14.8,-4.7
2024-04-01 11:00:00,1255.04,24.14,105.56,0.17,106.81,98.1,117.34,10.39,13.9,-4.9
2024-04-01 12:00:00,1441.96,31.29,105.56,0.02,121.12,113.09,134.81,13.17,12.8,-6.5
2024-04-01 13:00:00,1588.82,34.42,109.67,0.01,133.51,124.22,146.74,15.45,12.0,-10.0
2024-04-01 14:00:00,1735.69,41.13,115.16,0.0,148.77,136.75,160.37,17.23,11.3,-11.6
2024-04-01 15:00:00,1708.98,46.94,113.79,0.0,144.96,133.79,157.31,19.76,10.9,-11.7
2024-04-01 16:00:00,1615.52,61.69,109.67,0.0,129.7,125.58,148.74,24.32,10.6,-11.5
2024-04-01 17:00:00,1695.63,80.47,109.67,0.0,115.39,132.65,157.6,33.44,10.2,-11.2
2024-04-01 18:00:00,1762.39,90.3,111.04,0.0,99.18,143.48,171.35,45.6,9.4,-10.4
2024-04-01 19:00:00,1762.39,89.41,111.04,0.0,82.97,150.57,180.94,56.24,8.6,-9.2
2024-04-01 20:00:00,1735.69,83.15,106.93,0.0,74.39,154.02,185.31,60.8,7.9,-8.6
2024-04-01 21:00:00,1735.69,80.47,102.82,0.0,71.53,158.3,190.09,64.34,7.5,-8.6
2024-04-01 22:00:00,1735.69,82.25,98.71,0.0,72.48,160.56,193.37,70.93,7.4,-8.0
2024-04-01 23:00:00,2082.82,112.65,95.96,0.17,88.69,186.79,225.3,77.01,8.1,-6.6
2024-04-02 00:00:00,2429.96,162.72,94.59,1.3,104.9,210.31,253.71,74.98,10.1,-5.4
2024-04-02 01:00:00,2136.23,150.2,87.74,4.92,113.49,193.21,232.01,56.74,12.3,-6.9
2024-04-02 02:00:00,1976.01,137.69,84.31,9.75,127.79,185.69,222.81,49.14,15.1,-7.1
2024-04-02 03:00:00,1735.69,116.23,82.94,15.38,144.96,173.29,207.26,45.09,17.0,-6.6
2024-04-02 04:00:00,974.66,33.53,66.49,54.36,103.0,120.01,138.23,15.83,18.6,-5.5
2024-04-02 05:00:00,821.11,19.0,54.15,72.24,80.11,99.56,112.61,10.51,19.6,-3.8
2024-04-02 06:00:00,754.36,13.52,45.93,79.39,63.9,90.46,101.14,10.64,20.3,-3.1
2024-04-02 07:00:00,781.06,10.73,57.58,70.81,70.57,92.19,102.89,11.4,20.5,-3.4
2024-04-02 08:00:00,921.25,13.08,85.0,44.7,92.51,101.19,114.12,12.79,20.5,-4.0
